AdHocFilters	Self_reference_in_query_filter_works	passed	1	SELECT "_"."Id", "_"."Name" FROM "EntitiesReferencingEntityWithQueryFilterSelfReference" WHERE EXISTS ( SELECT 1 FROM "EntitiesWithQueryFilterSelfReference" WHERE EXISTS ( SELECT 1 FROM "EntitiesWithQueryFilterSelfReference")) AND ("_"."Name" <> 'Foo' OR "_"."Name" IS NULL)
AdHocFilters	Self_reference_in_query_filter_works	passed	1	SELECT "_"."Id", "_"."Name" FROM "EntitiesWithQueryFilterSelfReference" WHERE EXISTS ( SELECT 1 FROM "EntitiesWithQueryFilterSelfReference") AND ("_"."Name" <> 'Foo' OR "_"."Name" IS NULL)
AdHocFilters	Weak_entities_with_query_filter_subquery_flattening	passed	1	SELECT EXISTS ( SELECT 1 FROM "Definitions" WHERE "_"."ChangeInfo_RemovedPoint_Timestamp" IS NULL)
AdHocJson	Accessing_missing_navigation_works	passed	1	SELECT "_"."Id", "_"."Json" FROM "Entities" ORDER BY "_"."Id"
AdHocJson	Bad_json_properties_duplicated_navigations	passed	1	SELECT "_"."Id", "_"."Scenario", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Scenario" = 'baseline' LIMIT 2
AdHocJson	Bad_json_properties_duplicated_navigations	passed	1	SELECT "_"."Id", "_"."Scenario", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Scenario" = 'duplicated navigations' LIMIT 2
AdHocJson	Bad_json_properties_duplicated_scalars	passed	2	SELECT "_"."Id", "_"."Scenario", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Scenario" = 'baseline' LIMIT 2
AdHocJson	Bad_json_properties_duplicated_scalars	passed	2	SELECT "_"."Id", "_"."Scenario", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Scenario" = 'duplicated scalars' LIMIT 2
AdHocJson	Bad_json_properties_empty_navigations	passed	2	SELECT "_"."Id", "_"."Scenario", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Scenario" = 'empty navigation property names' LIMIT 2
AdHocJson	Bad_json_properties_empty_scalars	passed	2	SELECT "_"."Id", "_"."Scenario", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Scenario" = 'empty scalar property names' LIMIT 2
AdHocJson	Bad_json_properties_null_navigations	passed	2	SELECT "_"."Id", "_"."Scenario", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Scenario" = 'null navigation property names' LIMIT 2
AdHocJson	Bad_json_properties_null_scalars	passed	2	SELECT "_"."Id", "_"."Scenario", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Scenario" = 'null scalar property names' LIMIT 2
AdHocJson	Can_project_nullable_json_property_when_the_element_in_json_is_not_present	passed	1	SELECT "_"."Reference" ->> 'NullableScalar' FROM "Entities" ORDER BY "_"."Id"
AdHocJson	Contains_on_nested_collection_with_init_only_navigation	passed	1	SELECT "_"."Id", "_"."Name", "_"."Visits" FROM "Pub" WHERE '2023-01-01' IN ( SELECT "_"."value" FROM json_each("_"."Visits" ->> 'DaysVisited') ) LIMIT 1
AdHocJson	Entity_splitting_with_owned_json	passed	1	SELECT "_"."Id", "_"."PropertyInMainTable", "_"."PropertyInOtherTable", "_"."Json" FROM "MyEntity" INNER JOIN "OtherTable" ON "_"."Id" = "_"."Id" LIMIT 2
AdHocJson	HasJsonPropertyName	passed	1	SELECT COUNT(*) FROM "Entities" WHERE "_"."Json" ->> '$.nested.int' = 1
AdHocJson	HasJsonPropertyName	passed	1	SELECT COUNT(*) FROM "Entities" WHERE "_"."Json" ->> 'string' = 'foo'
AdHocJson	HasJsonPropertyName	passed	1	SELECT COUNT(*) FROM "Entities" WHERE EXISTS ( SELECT 1 FROM ( SELECT "_"."value" ->> 'int' FROM json_each("_"."Json", '$.nested_collection') ) WHERE "_"."int" = 2)
AdHocJson	Junk_in_json_basic_no_tracking	passed	1	SELECT "_"."Id", "_"."Collection", "_"."CollectionWithCtor", "_"."Reference", "_"."ReferenceWithCtor" FROM "Entities"
AdHocJson	Junk_in_json_basic_tracking	passed	1	SELECT "_"."Id", "_"."Collection", "_"."CollectionWithCtor", "_"."Reference", "_"."ReferenceWithCtor" FROM "Entities"
AdHocJson	Missing_navigation_works_with_deduplication	passed	2	SELECT "_"."Id", "_"."Json", "_"."Json", "_"."Json" ->> 'OptionalReference', "_"."Json" ->> 'RequiredReference', "_"."Json" ->> '$.OptionalReference.Nested', "_"."Json" ->> '$.RequiredReference.Nested', "_"."Json" ->> 'Collection' FROM "Entities" ORDER BY "_"."Id"
AdHocJson	Not_ICollection_basic_projection	passed	1	SELECT "_"."Id", "_"."Json" FROM "Entities"
AdHocJson	Optional_json_properties_materialized_as_null_when_the_element_in_json_is_not_present	passed	1	SELECT "_"."Id", "_"."Collection", "_"."Reference" FROM "Entities" WHERE "_"."Id" = 3 LIMIT 2
AdHocJson	Predicate_based_on_element_of_json_array_of_primitives1	passed	1	SELECT "_"."Id", "_"."Collection", "_"."Reference" FROM "MyEntity" WHERE "_"."Reference" ->> '$.IntArray[0]' = 1
AdHocJson	Predicate_based_on_element_of_json_array_of_primitives2	passed	1	SELECT "_"."Id", "_"."Collection", "_"."Reference" FROM "MyEntity" WHERE "_"."Reference" ->> '$.ListOfString[1]' = 'Bar'
AdHocJson	Predicate_based_on_element_of_json_array_of_primitives3	passed	1	SELECT "_"."Id", "_"."Collection", "_"."Reference" FROM "MyEntity" WHERE "_"."Reference" ->> '$.IntArray[0]' = 1 OR "_"."Reference" ->> '$.ListOfString[1]' = 'Bar' ORDER BY "_"."Id"
AdHocJson	Project_element_of_json_array_of_primitives	passed	1	SELECT "_"."Reference" ->> '$.IntArray[0]', "_"."Reference" ->> '$.ListOfString[1]' FROM "MyEntity" ORDER BY "_"."Id"
AdHocJson	Project_entity_with_json_null_values	passed	1	SELECT "_"."Id", "_"."Collection", "_"."Reference" FROM "Entities"
AdHocJson	Project_entity_with_optional_json_entity_owned_by_required_json	passed	1	SELECT "_"."Id", "_"."Json" FROM "Entities"
AdHocJson	Project_json_array_of_primitives_on_reference	passed	1	SELECT "_"."Reference" ->> 'IntArray', "_"."Reference" ->> 'ListOfString' FROM "MyEntity" ORDER BY "_"."Id"
AdHocJson	Project_json_with_no_properties	passed	1	SELECT "_"."Id", "_"."Empty", "_"."FieldOnly" FROM "Entity"
AdHocJson	Project_missing_required_navigation	passed	2	SELECT "_"."RequiredReference" ->> 'NestedRequiredReference', "_"."Id" FROM "Entities" WHERE "_"."Id" = 5
AdHocJson	Project_missing_required_scalar	passed	2	SELECT "_"."Id", "_"."RequiredReference" ->> 'Number' FROM "Entities" WHERE "_"."Id" = 2
AdHocJson	Project_nested_json_entity_with_missing_scalars	passed	2	SELECT "_"."Id", "_"."OptionalReference" ->> 'NestedOptionalReference', "_"."RequiredReference" ->> 'NestedRequiredReference', "_"."Collection" ->> '$[0].NestedCollection' FROM "Entities" WHERE "_"."Id" < 4
AdHocJson	Project_null_required_navigation	passed	2	SELECT "_"."RequiredReference", "_"."Id" FROM "Entities" WHERE "_"."Id" = 6
AdHocJson	Project_null_required_scalar	passed	2	SELECT "_"."Id", "_"."RequiredReference" ->> 'Number' FROM "Entities" WHERE "_"."Id" = 4
AdHocJson	Project_optional_json_entity_owned_by_required_json_entity	passed	1	SELECT "_"."Json" ->> '$.Required.Optional', "_"."Id" FROM "Entities"
AdHocJson	Project_proxies_entity_with_json	passed	1	SELECT "_"."Id", "_"."Name", "_"."Collection", "_"."Reference" FROM "MyEntity"
AdHocJson	Project_required_json_entity	passed	1	SELECT "_"."Json" ->> 'Required', "_"."Id" FROM "Entities" WHERE "_"."Id" <> 3
AdHocJson	Project_required_json_entity	passed	1	SELECT "_"."Json" ->> 'Required', "_"."Id" FROM "Entities" WHERE "_"."Id" = 3
AdHocJson	Project_required_json_entity	passed	1	SELECT "_"."Json", "_"."Id" FROM "Entities" WHERE "_"."Id" <> 3
AdHocJson	Project_required_json_entity	passed	1	SELECT "_"."Json", "_"."Id" FROM "Entities" WHERE "_"."Id" = 3
AdHocJson	Project_root_entity_with_missing_required_navigation	passed	2	SELECT "_"."Id", "_"."Name", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Id" = 5
AdHocJson	Project_root_entity_with_null_required_navigation	passed	2	SELECT "_"."Id", "_"."Name", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Id" = 6
AdHocJson	Project_root_with_missing_scalars	passed	2	SELECT "_"."Id", "_"."Name", "_"."Collection", "_"."OptionalReference", "_"."RequiredReference" FROM "Entities" WHERE "_"."Id" < 4
AdHocJson	Project_shadow_properties_from_json_entity	passed	1	SELECT "_"."Reference" ->> 'ShadowString', "_"."ReferenceWithCtor" ->> 'ShadowInt' FROM "Entities"
AdHocJson	Project_top_level_entity_with_null_value_required_scalars	passed	2	SELECT "_"."Id", "_"."RequiredReference" FROM "Entities" WHERE "_"."Id" = 4
AdHocJson	Project_top_level_json_entity_with_missing_scalars	passed	2	SELECT "_"."Id", "_"."OptionalReference", "_"."RequiredReference", "_"."Collection" FROM "Entities" WHERE "_"."Id" < 4
AdHocJson	Query_with_nested_json_collection_mapped_to_private_field_via_IReadOnlyList	passed	1	SELECT "_"."Id", "_"."Rounds" FROM "Reviews"
AdHocJson	Shadow_properties_basic_no_tracking	passed	1	SELECT "_"."Id", "_"."Name", "_"."Collection", "_"."CollectionWithCtor", "_"."Reference", "_"."ReferenceWithCtor" FROM "Entities"
